id,name,description,external_url,background_color,body,background,clothes_org,eyes,face,mouth_org,hat_org,special_org,clothes,hat,mouth,special
1462,AstarCat#1462,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Uniform Red,3D Glasses,Pink,Smoking,Cap Yellow,None,Uniform Red,Cap Yellow,Smoking,Smoking
1463,AstarCat#1463,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dot,Overall Blue,Heart Glasses,Yellow,Squiggle,Sprout,None,Overall Blue,Sprout,Squiggle,None
1464,AstarCat#1464,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Suit Blue,XX,Yellow,Teeth,Beret Red,None,Suit Blue,Beret Red,Teeth,None
1465,AstarCat#1465,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Kindergarten Uniform Yellow,Hearts,Blue,UWU,Party Blue,Shuriken,Kindergarten Uniform Yellow,Party Blue,UWU,Shuriken
1466,AstarCat#1466,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot Blue,Pink,Striped Shirt Gray,Angry,Robot Blue,Squiggle,Space Suit Helmet,None,None,Space Suit Helmet,Squiggle,Space Suit Helmet
1467,AstarCat#1467,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Kindergarten Uniform Yellow,Wink,Blue,Bitter Smile,Sprout,Duck,Kindergarten Uniform Yellow,Sprout,Bitter Smile,Duck
1468,AstarCat#1468,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Striped Shirt Yellow,Dozing,Pink,Yay,HeadBand Blue,None,Striped Shirt Yellow,HeadBand Blue,Yay,None
1469,AstarCat#1469,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Sweater Red,Smirk,Yellow,Smile,Ribbon Yellow,Duck,Sweater Red,Ribbon Yellow,Smile,Duck
1470,AstarCat#1470,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Pink,Sailor Suit Blue,Happy,Pink,Frown,Knitted Hat Purple,Froggy,Sailor Suit Blue,Knitted Hat Purple,Frown,Froggy
1471,AstarCat#1471,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Sweater Red,Sleepy,Yellow,Beam Chum,Nightcap Blue,Froggy,Sweater Red,Nightcap Blue,Beam Chum,Froggy
1472,AstarCat#1472,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Flower T-shirt Purple,Staring,Pink,Chewing Gum,Cap Blue,Shuriken,Flower T-shirt Purple,Cap Blue,Chewing Gum,Shuriken
1473,AstarCat#1473,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Rain Coat Pink,Sleepy,Pink,Chewing Gum,Silk Hat Navy,None,Rain Coat Pink,Silk Hat Navy,Chewing Gum,None
1474,AstarCat#1474,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Cloud T-shirt Blue,Neutral,Pink,Happy,Silk Hat White,Duck,Cloud T-shirt Blue,Silk Hat White,Happy,Duck
1475,AstarCat#1475,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Shirt Mint,XX,Yellow,Tongue,Silk Hat Navy,None,Shirt Mint,Silk Hat Navy,Tongue,None
1476,AstarCat#1476,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Yellow,Flower T-shirt Pink,Squint,Meatbun,Neutral,Antenna,None,Flower T-shirt Pink,Antenna,Neutral,None
1477,AstarCat#1477,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Dot T-shirt Pink,Happy,Pink,Smile,Knitted Hat Red,Mouse,Dot T-shirt Pink,Knitted Hat Red,Smile,Mouse
1478,AstarCat#1478,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rain,Hoodie Green,Tired,Blue,Neutral,HeadBand Green,Duck,Hoodie Green,HeadBand Green,Neutral,Duck
1479,AstarCat#1479,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Yellow,Track Suit Red,Angry,Gold,UWU,HeadPhones,Rabbit,Track Suit Red,HeadPhones,UWU,Rabbit
1480,AstarCat#1480,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Sparkle,None,Squint,Blue,Chewing Gum,Knitted Hat Purple,Ghost,None,Knitted Hat Purple,Chewing Gum,Ghost
1481,AstarCat#1481,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Dog Costume,Wink,Pink,Yay,Cap Red,None,Dog Costume,Cap Red,Yay,None
1482,AstarCat#1482,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,None,Sunglasses,Pink,Teeth,Strawberry,Shuriken,None,Strawberry,Teeth,Shuriken
1483,AstarCat#1483,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Uniform Green,Staring,Yellow,Bitter Smile,Sushi Egg,None,Uniform Green,Sushi Egg,Bitter Smile,None
1484,AstarCat#1484,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Cloud T-shirt Pink,Neutral,Blue,Uhh,Lion,Froggy,Cloud T-shirt Pink,Lion,Uhh,Froggy
1485,AstarCat#1485,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Cloud T-shirt Purple,Wink,Yellow,Happy,Sauna Hat Yellow,None,Cloud T-shirt Purple,Sauna Hat Yellow,Happy,None
1486,AstarCat#1486,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Flower T-shirt Orange,Hearts,Blue,Neutral,Nightcap Blue,None,Flower T-shirt Orange,Nightcap Blue,Neutral,None
1487,AstarCat#1487,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Checked Shirt Pink,Happy,Pink,Tongue,Snot Bubble,Shuriken,Checked Shirt Pink,Snot Bubble,Tongue,Shuriken
1488,AstarCat#1488,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Night,Checked Shirt Orange,Happy,Pink,Tongue,HeadBand Red,None,Checked Shirt Orange,HeadBand Red,Tongue,None
1489,AstarCat#1489,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Striped Shirt Purple,Wink,Pink,Yammy,Party Yellow,Fish,Striped Shirt Purple,Party Yellow,Yammy,Fish
1490,AstarCat#1490,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Flower T-shirt Green,Sunglasses,Yellow,Bitter Smile,Silk Hat Pink,Fish,Flower T-shirt Green,Silk Hat Pink,Bitter Smile,Fish
1491,AstarCat#1491,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Overall Blue,Cry,Pink,Smirk,Wizard,None,Overall Blue,Wizard,Smirk,None
1492,AstarCat#1492,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Heart T-shirt Red,Smirk,Yellow,Huh,Beret Green,Ghost,Heart T-shirt Red,Beret Green,Huh,Ghost
1493,AstarCat#1493,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,King,Wink,Yellow,Yay,Knitted Hat Red,None,King,Knitted Hat Red,Yay,None
1494,AstarCat#1494,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Angel Wings,Staring,Pink,Happy,HeadBand Red,None,Angel Wings,HeadBand Red,Happy,None
1495,AstarCat#1495,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Blue,Striped Shirt Gray,Neutral,Zombie,Smile,Beret Blue,Mouse,Striped Shirt Gray,Beret Blue,Smile,Mouse
1496,AstarCat#1496,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot Blue,Pink,Ninja,Smirk,Robot Blue,Smile,Nightcap Blue,None,None,Nightcap Blue,Smile,None
1497,AstarCat#1497,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Cloud T-shirt Purple,Squint,Yellow,Squiggle,Beret Green,None,Cloud T-shirt Purple,Beret Green,Squiggle,None
1498,AstarCat#1498,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Galaxy,Heart T-shirt Pink,Tired,Blue,Neutral,Pancake,None,Heart T-shirt Pink,Pancake,Neutral,None
1499,AstarCat#1499,AstarCats info,https://astar-cats.xyz/,FFFFFF,Alien,Dot,Cloud T-shirt Purple,Cry,Alien,Squiggle,Nightcap Blue,None,Cloud T-shirt Purple,Nightcap Blue,Squiggle,None
1500,AstarCat#1500,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Night,Striped Shirt Gray,Neutral,Pink,Yammy,Snot Bubble,None,Striped Shirt Gray,Snot Bubble,Yammy,None
1501,AstarCat#1501,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Ghost,Embarrassed,Yellow,Happy,Sauna Hat Yellow,None,Ghost,Sauna Hat Yellow,Happy,None
1502,AstarCat#1502,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Flower T-shirt Pink,Heart Glasses,Blue,Yay,Beret Green,Angel Blue,Flower T-shirt Pink,Beret Green,Yay,Angel Blue
1503,AstarCat#1503,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Hoodie Blue,Cry,Pink,Smile,Party Yellow,None,Hoodie Blue,Party Yellow,Smile,None
1504,AstarCat#1504,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rainbow,Heart T-shirt Yellow,Angry,Blue,Surprised,HeadBand Green,None,Heart T-shirt Yellow,HeadBand Green,Surprised,None
1505,AstarCat#1505,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Kimono Blue,Smirk,Yellow,UWU,Halo,None,Kimono Blue,Halo,UWU,None
1506,AstarCat#1506,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Sweater Green,3D Glasses,Pink,UWU,Knitted Hat Blue,Fish,Sweater Green,Knitted Hat Blue,UWU,Fish
1507,AstarCat#1507,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Sparkle,Cloud T-shirt Green,Tired,Gold,Beam Chum,Horn,None,Cloud T-shirt Green,Horn,Beam Chum,None
1508,AstarCat#1508,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Green,Shirt Mint,Tired,Blue,Surprised,Apricot Flower,None,Shirt Mint,Apricot Flower,Surprised,None
1509,AstarCat#1509,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Pink,Sailor Suit Pink,Sparkle,Zombie,Squiggle,Knitted Hat Red,None,Sailor Suit Pink,Knitted Hat Red,Squiggle,None
1510,AstarCat#1510,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Green,Hoodie Yellow,Squint,Meatbun,Neutral,Nightcap Orange,None,Hoodie Yellow,Nightcap Orange,Neutral,None
1511,AstarCat#1511,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Dot T-shirt Purple,Heart Glasses,Yellow,UWU,Beret Blue,Mouse,Dot T-shirt Purple,Beret Blue,UWU,Mouse
1512,AstarCat#1512,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Shirt White,Sparkle,Pink,Yay,Beret Red,None,Shirt White,Beret Red,Yay,None
1513,AstarCat#1513,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Flower T-shirt Purple,Wink,Pink,Squiggle,Ribbon Yellow,None,Flower T-shirt Purple,Ribbon Yellow,Squiggle,None
1514,AstarCat#1514,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Flower,Striped Shirt Gray,XX,Pink,Uhh,HeadPhones,None,Striped Shirt Gray,HeadPhones,Uhh,None
1515,AstarCat#1515,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Cloud T-shirt Pink,XX,Yellow,Mustache,Bear,None,Cloud T-shirt Pink,Bear,Mustache,None
1516,AstarCat#1516,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Float Yellow,Smirk,Pink,Yay,Sauna Hat Gray,None,Float Yellow,Sauna Hat Gray,Yay,Float Yellow
1517,AstarCat#1517,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Cloud T-shirt Purple,Cry,Blue,Smoking,Apricot Flower,Froggy,Cloud T-shirt Purple,Apricot Flower,Smoking,Smoking
1518,AstarCat#1518,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Ninja,Hero Mask,Pink,Smoking,Nightcap Purple,None,Ninja,Nightcap Purple,Smoking,Smoking
1519,AstarCat#1519,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Sparkle,Shirt Blue,Sleepy,Zombie,Tongue,HeadBand Blue,Fish,Shirt Blue,HeadBand Blue,Tongue,Fish
1520,AstarCat#1520,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Pink,Scarf Pink,Neutral,Gold,Smirk,Sauna Hat Gray,None,Scarf Pink,Sauna Hat Gray,Smirk,None
1521,AstarCat#1521,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Sparkle,Striped Shirt Yellow,Neutral,Pink,Neutral,Nightcap Orange,Froggy,Striped Shirt Yellow,Nightcap Orange,Neutral,Froggy
1522,AstarCat#1522,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Sparkle,Overall Navy,XX,Yellow,UWU,Apple,None,Overall Navy,Apple,UWU,None
1523,AstarCat#1523,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dark,Float Yellow,Hearts,Yellow,Surprised,Sauna Hat Yellow,Rainbow Fish,Float Yellow,Sauna Hat Yellow,Surprised,Float Yellow
1524,AstarCat#1524,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Pink,Cloud T-shirt Purple,Sparkle,Pink,Uhh,Nightcap Purple,None,Cloud T-shirt Purple,Nightcap Purple,Uhh,None
1525,AstarCat#1525,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Orange,Striped Shirt Mint,Smirk,Gold,Smirk,Silk Hat Navy,Rainbow Rabbit,Striped Shirt Mint,Silk Hat Navy,Smirk,Rainbow Rabbit
1526,AstarCat#1526,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Blue,Overall Navy,Tired,Transparent,Squiggle,Unicorn,None,Overall Navy,Unicorn,Squiggle,None
1527,AstarCat#1527,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Hoodie Yellow,Happy,Blue,Happy,Beret Red,None,Hoodie Yellow,Beret Red,Happy,None
1528,AstarCat#1528,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Purple,Dot T-shirt Orange,Third Eye,Meatbun,Uhh,Cap Yellow,None,Dot T-shirt Orange,Cap Yellow,Uhh,None
1529,AstarCat#1529,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Kindergarten Uniform Blue,Squint,Blue,Yay,Ribbon Blue,None,Kindergarten Uniform Blue,Ribbon Blue,Yay,None
1530,AstarCat#1530,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dark,Cloud T-shirt Blue,Nouns Glasses,Yellow,Tongue,Beret Blue,None,Cloud T-shirt Blue,Beret Blue,Tongue,None
1531,AstarCat#1531,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Suit Pink,XX,Yellow,Chewing Gum,Earrings,None,Suit Pink,Earrings,Chewing Gum,None
1532,AstarCat#1532,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Striped Shirt Blue,Sleepy,Pink,UWU,Beret Green,None,Striped Shirt Blue,Beret Green,UWU,None
1533,AstarCat#1533,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Overall Blue,XX,Yellow,Huh,Sauna Hat Green,None,Overall Blue,Sauna Hat Green,Huh,None
1534,AstarCat#1534,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Float Blue,Dozing,Yellow,Smile,HeadBand Red,None,Float Blue,HeadBand Red,Smile,Float Blue
1535,AstarCat#1535,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Shirt Blue,Sparkle,Yellow,Happy,Party Blue,None,Shirt Blue,Party Blue,Happy,None
1536,AstarCat#1536,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Rainbow,Mummy,Neutral,Yellow,Happy,Beret Green,Shuriken,Mummy,Beret Green,Happy,Shuriken
1537,AstarCat#1537,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Sparkle,Shirt White,Star Glasses,Pink,Smile,Party Pink,None,Shirt White,Party Pink,Smile,None
1538,AstarCat#1538,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Blue,Frilled Ribbon Black,Sparkle,Gold,Teeth,Sauna Hat Gray,None,Frilled Ribbon Black,Sauna Hat Gray,Teeth,None
1539,AstarCat#1539,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Sailor Suit Pink,Neutral,Blue,Smile,Beret Red,None,Sailor Suit Pink,Beret Red,Smile,None
1540,AstarCat#1540,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Blue,Striped Shirt Yellow,Heart Glasses,Meatbun,Smile,Party Yellow,None,Striped Shirt Yellow,Party Yellow,Smile,None
1541,AstarCat#1541,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Overall Blue,Neutral,Yellow,Huh,HeadBand Red,Ghost,Overall Blue,HeadBand Red,Huh,Ghost
1542,AstarCat#1542,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Orange,Shirt Mint,Sunglasses,Meatbun,Tongue,Nightcap Purple,None,Shirt Mint,Nightcap Purple,Tongue,None
1543,AstarCat#1543,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Rainbow,Scarf Blue,Hearts,Meatbun,Yay,Cap Yellow,None,Scarf Blue,Cap Yellow,Yay,None
1544,AstarCat#1544,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Float Pink,Neutral,Yellow,Smoking,Knitted Hat Purple,Duck,Float Pink,Knitted Hat Purple,Smoking,Float Pink
1545,AstarCat#1545,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Float Yellow,XX,Yellow,Surprised,Party Pink,Fish,Float Yellow,Party Pink,Surprised,Float Yellow
1546,AstarCat#1546,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Cloud T-shirt Orange,Hearts,Pink,Squiggle,HeadBand Green,Mouse,Cloud T-shirt Orange,HeadBand Green,Squiggle,Mouse
1547,AstarCat#1547,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Uniform Green,Sunglasses,Pink,Smile,Knitted Hat Purple,None,Uniform Green,Knitted Hat Purple,Smile,None
1548,AstarCat#1548,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Clouds,Overall Navy,Neutral,Yellow,Smile,Wizard,None,Overall Navy,Wizard,Smile,None
1549,AstarCat#1549,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Heart,Angel Wings,Sparkle,Blue,Yammy,Knitted Hat Purple,Shuriken,Angel Wings,Knitted Hat Purple,Yammy,Shuriken
1550,AstarCat#1550,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Sparkle,Hoodie Orange,Hearts,Yellow,Uhh,Nightcap Orange,None,Hoodie Orange,Nightcap Orange,Uhh,None
1551,AstarCat#1551,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dot,Shirt Mint,Neutral,Pink,Yay,Apple,None,Shirt Mint,Apple,Yay,None
1552,AstarCat#1552,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Sweater Orange,Staring,Yellow,Beam Chum,Nightcap Orange,None,Sweater Orange,Nightcap Orange,Beam Chum,None
1553,AstarCat#1553,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Heart T-shirt Blue,Happy,Pink,Mask,Knitted Hat Purple,None,Heart T-shirt Blue,Knitted Hat Purple,Mask,None
1554,AstarCat#1554,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Shirt Mint,Hearts,Blue,Smirk,Apple,None,Shirt Mint,Apple,Smirk,None
1555,AstarCat#1555,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Neon,Hoodie Green,XX,Yellow,Huh,Apple,None,Hoodie Green,Apple,Huh,None
1556,AstarCat#1556,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Hoodie Yellow,Sparkle,Blue,Squiggle,Dog,None,Hoodie Yellow,Dog,Squiggle,None
1557,AstarCat#1557,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Heart,Scarf Yellow,Laser Beam,Blue,Yammy,Pancake,None,Scarf Yellow,Pancake,Yammy,Laser Beam
1558,AstarCat#1558,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Heart T-shirt Yellow,Smirk,Yellow,Smirk,HeadPhones,None,Heart T-shirt Yellow,HeadPhones,Smirk,None
1559,AstarCat#1559,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dark,Scarf Yellow,Hearts,Yellow,Squiggle,Cap Blue,Duck,Scarf Yellow,Cap Blue,Squiggle,Duck
1560,AstarCat#1560,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Snow,Checked Shirt Blue,Wink,Pink,Frown,Chef,None,Checked Shirt Blue,Chef,Frown,None
1561,AstarCat#1561,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Flower,Striped Shirt Blue,Sparkle,Blue,Neutral,Snot Bubble,None,Striped Shirt Blue,Snot Bubble,Neutral,None
1562,AstarCat#1562,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Flower,Sheep Costume,Wink,Pink,Squiggle,None,None,Sheep Costume,None,Squiggle,None
1563,AstarCat#1563,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Purple,Astar Polkadot T-shirt,Sleepy,Meatbun,Smoking,Earrings,None,Astar Polkadot T-shirt,Earrings,Smoking,Smoking
1564,AstarCat#1564,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Cloud T-shirt Orange,Sunglasses,Yellow,Smoking,Snot Bubble,None,Cloud T-shirt Orange,Snot Bubble,Smoking,Smoking
1565,AstarCat#1565,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Track Suit Red,Sparkle,Pink,Neutral,Sushi Tuna,None,Track Suit Red,Sushi Tuna,Neutral,None
1566,AstarCat#1566,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Overall Blue,Wink,Yellow,Surprised,Horn,None,Overall Blue,Horn,Surprised,None
1567,AstarCat#1567,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Float Yellow,3D Glasses,Yellow,Neutral,HeadBand Blue,None,Float Yellow,HeadBand Blue,Neutral,Float Yellow
1568,AstarCat#1568,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Cloud T-shirt Purple,Hearts,Pink,Tongue,Fire,Ghost,Cloud T-shirt Purple,Fire,Tongue,Ghost
1569,AstarCat#1569,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Cloud T-shirt Purple,Neutral,Blue,Happy,Apple,None,Cloud T-shirt Purple,Apple,Happy,None
1570,AstarCat#1570,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Shirt White,Dozing,Pink,Smile,Flower,None,Shirt White,Flower,Smile,None
1571,AstarCat#1571,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Cloud T-shirt Purple,Embarrassed,Yellow,Neutral,Party Yellow,Duck,Cloud T-shirt Purple,Party Yellow,Neutral,Duck
1572,AstarCat#1572,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Mountain,Striped Shirt Blue,Neutral,Pink,Smile,Flower,Rabbit,Striped Shirt Blue,Flower,Smile,Rabbit
1573,AstarCat#1573,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Flower,Cloud T-shirt Blue,Tired,Blue,Huh,Pirate,Fish,Cloud T-shirt Blue,Pirate,Huh,Fish
1574,AstarCat#1574,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dark,Hoodie Red,Smirk,Blue,Teeth,Party Blue,None,Hoodie Red,Party Blue,Teeth,None
1575,AstarCat#1575,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Space Suit,Angry,Pink,Teeth,Wreath,None,Space Suit,Wreath,Teeth,None
1576,AstarCat#1576,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Green,Mummy,Pixel Sunglasses,Blue,Bitter Smile,Cap Red,None,Mummy,Cap Red,Bitter Smile,None
1577,AstarCat#1577,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Bunny Costume,Sunglasses,Yellow,Surprised,Nightcap Blue,None,Bunny Costume,Nightcap Blue,Surprised,None
1578,AstarCat#1578,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Dot T-shirt Purple,Embarrassed,Blue,Bitter Smile,Party Pink,None,Dot T-shirt Purple,Party Pink,Bitter Smile,None
1579,AstarCat#1579,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Track Suit Blue,XX,Yellow,Tongue,Nightcap Purple,None,Track Suit Blue,Nightcap Purple,Tongue,None
1580,AstarCat#1580,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Hoodie Red,Happy,Blue,Frown,Sushi Egg,Mouse,Hoodie Red,Sushi Egg,Frown,Mouse
1581,AstarCat#1581,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Cloud T-shirt Pink,Heart Glasses,Yellow,Smirk,Eyepatch,None,Cloud T-shirt Pink,Eyepatch,Smirk,None
1582,AstarCat#1582,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Green,Shirt White,Staring,Zombie,Chewing Gum,Nightcap Purple,Rabbit,Shirt White,Nightcap Purple,Chewing Gum,Rabbit
1583,AstarCat#1583,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Yellow,Dot T-shirt Green,Dozing,Zombie,Smirk,Silk Hat Navy,None,Dot T-shirt Green,Silk Hat Navy,Smirk,None
1584,AstarCat#1584,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Flower T-shirt Pink,Sparkle,Pink,Bitter Smile,Nightcap Blue,Froggy,Flower T-shirt Pink,Nightcap Blue,Bitter Smile,Froggy
1585,AstarCat#1585,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Striped Shirt Purple,Wink,Yellow,Yammy,Ribbon Yellow,None,Striped Shirt Purple,Ribbon Yellow,Yammy,None
1586,AstarCat#1586,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Overall Blue,Nouns Glasses,Pink,Tongue,Pancake,None,Overall Blue,Pancake,Tongue,None
1587,AstarCat#1587,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot Blue,Mountain,Dot T-shirt Green,Squint,Robot Blue,Smirk,Cap Yellow,Fish,None,Cap Yellow,Smirk,Fish
1588,AstarCat#1588,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Float Blue,Dozing,Yellow,Smile,Sauna Hat Green,None,Float Blue,Sauna Hat Green,Smile,Float Blue
1589,AstarCat#1589,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Hoodie Red,Cry,Blue,Neutral,Pirate,Mouse,Hoodie Red,Pirate,Neutral,Mouse
1590,AstarCat#1590,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Clouds,Shirt White,Heart Glasses,Yellow,Mask,Antenna,Froggy,Shirt White,Antenna,Mask,Froggy
